filename,gene_time,sliding_time,pr_dim1,pr_dim2,pr_dim3
cat_1.jpg,1.6818091869354248,26.000651359558105,0.9932203389830508,0.9576271186440678,0.9559322033898305
cat_106.jpg,1.6403908729553223,4.953548431396484,0.9961538461538462,0.9307692307692308,0.9884615384615385
cat_109.jpg,1.8604063987731934,5.394473314285278,0.9565217391304348,0.894927536231884,0.9710144927536232
cat_113.jpg,2.296279191970825,4.0889692306518555,1.0,0.931740614334471,0.8976109215017065
cat_114.jpg,1.8677430152893066,16.887170791625977,1.0,0.9942528735632183,0.9578544061302682
cat_116.jpg,1.9785878658294678,4.757406711578369,0.9947368421052631,0.9473684210526315,0.8105263157894737
cat_118.jpg,1.8154451847076416,7.528144121170044,0.9942028985507246,0.8376811594202899,0.4811594202898551
cat_119.jpg,2.174298048019409,3.2703700065612793,0.9950738916256158,0.9753694581280788,0.4729064039408867
cat_124.jpg,1.9555156230926514,11.122189998626709,0.9934640522875817,0.9869281045751634,0.9019607843137255
cat_140.jpg,1.6649644374847412,4.542903900146484,1.0,0.8688524590163934,0.7213114754098361
cat_147.jpg,2.5459253787994385,4.536646127700806,0.9644444444444444,0.9066666666666666,0.9333333333333333
cat_156.jpg,1.7811386585235596,4.394970178604126,0.9926739926739927,0.989010989010989,0.7289377289377289
cat_158.jpg,2.165273427963257,4.7101240158081055,1.0,0.9912663755458515,0.5807860262008734
cat_162.jpg,1.9130544662475586,3.1527469158172607,0.9945945945945946,0.9459459459459459,0.8972972972972973
cat_18.jpg,1.676997184753418,5.518231630325317,0.9966442953020134,0.9798657718120806,0.7416107382550335
cat_190.jpg,1.5877044200897217,12.651262521743774,0.9644444444444444,0.7422222222222222,0.8533333333333334
cat_203.jpg,1.703035831451416,3.21281361579895,1.0,0.9954128440366973,1.0
cat_223.jpg,2.2201313972473145,1.7954692840576172,0.9951690821256038,0.8599033816425121,0.927536231884058
cat_234.jpg,1.6816859245300293,9.461198329925537,0.946360153256705,0.9080459770114943,0.735632183908046
cat_244.jpg,2.119940757751465,6.093952655792236,0.9951923076923077,0.9086538461538461,0.8317307692307693
cat_251.jpg,2.264859437942505,3.105938196182251,0.98,1.0,0.6866666666666666
cat_255.jpg,2.3423311710357666,4.538041591644287,0.9879154078549849,0.9123867069486404,0.7250755287009063
cat_268.jpg,2.0059783458709717,13.044433832168579,0.9924528301886792,0.9641509433962264,1.0
cat_279.jpg,1.933164358139038,5.08039402961731,0.9956331877729258,1.0,0.8646288209606987
cat_281.jpg,1.8786723613739014,4.035653352737427,0.9882352941176471,0.9941176470588236,0.9235294117647059
cat_290.jpg,2.6975064277648926,11.932379484176636,0.9969604863221885,0.8905775075987842,0.9817629179331308
cat_306.jpg,2.1151013374328613,3.1471285820007324,0.9879032258064516,0.9354838709677419,0.9556451612903226
cat_313.jpg,2.003340244293213,5.299117803573608,1.0,0.9615384615384616,0.9538461538461539
cat_332.jpg,1.7669227123260498,3.0414693355560303,0.9651162790697675,0.937984496124031,0.7364341085271318
cat_341.jpg,2.465731143951416,4.042211294174194,0.9053254437869822,0.8106508875739645,0.9053254437869822
cat_342.jpg,1.8096892833709717,13.005568504333496,0.9906832298136646,0.8881987577639752,0.7795031055900621
cat_355.jpg,2.4962639808654785,4.51985764503479,1.0,0.8368794326241135,0.9574468085106383
cat_358.jpg,1.7694203853607178,10.2116117477417,0.988795518207283,0.957983193277311,0.6722689075630253
cat_371.jpg,1.5908658504486084,3.620736837387085,1.0,0.9953596287703016,0.8816705336426914
cat_375.jpg,2.0853893756866455,4.630768060684204,1.0,0.9048991354466859,0.9855907780979827
cat_384.jpg,2.253659725189209,5.682790517807007,0.9641434262948207,0.9721115537848606,1.0
cat_395.jpg,3.284729480743408,2.1174232959747314,1.0,1.0,0.991869918699187
cat_417.jpg,1.6454951763153076,3.495340347290039,1.0,0.7168674698795181,0.9096385542168675
cat_418.jpg,1.713111400604248,32.646416902542114,1.0,0.9320148331273177,0.9122373300370828
cat_422.jpg,1.579643726348877,5.583338975906372,0.9752066115702479,0.9586776859504132,0.8553719008264463
cat_430.jpg,1.909820795059204,5.623434543609619,0.9902439024390244,0.9512195121951219,0.9853658536585366
cat_433.jpg,2.0463218688964844,3.1995620727539062,0.9936708860759493,0.9936708860759493,0.8860759493670886
cat_446.jpg,1.7920122146606445,3.672224998474121,1.0,0.916083916083916,0.951048951048951
cat_464.jpg,2.1325430870056152,4.5489959716796875,0.9966555183946488,0.939799331103679,0.7491638795986622
cat_468.jpg,2.356593132019043,4.571240186691284,1.0,0.9734848484848485,0.8484848484848485
cat_473.jpg,2.1062912940979004,4.798789978027344,0.9053627760252366,0.8832807570977917,0.8359621451104101
cat_496.jpg,1.9857006072998047,1.6828103065490723,0.9821428571428571,0.8392857142857143,1.0
cat_5.jpg,1.4980244636535645,1.1996371746063232,0.9875,1.0,0.7375
cat_504.jpg,1.569218635559082,9.905837059020996,0.9607329842931938,0.819371727748691,0.8324607329842932
cat_520.jpg,2.201500415802002,2.5727384090423584,0.9951923076923077,0.9759615384615384,0.5625
cat_523.jpg,1.7838482856750488,4.046780824661255,1.0,0.7164948453608248,0.7371134020618557
cat_525.jpg,2.0051000118255615,3.0762951374053955,1.0,0.8709677419354839,0.5725806451612904
cat_528.jpg,1.741114854812622,2.5548338890075684,0.9689922480620154,1.0,0.9612403100775194
cat_538.jpg,2.705540657043457,4.095207929611206,0.9878419452887538,0.8389057750759878,0.8328267477203647
cat_542.jpg,1.6373581886291504,2.280100107192993,0.9947643979057592,0.9319371727748691,0.39790575916230364
cat_545.jpg,1.850412130355835,3.1317832469940186,0.9742268041237113,0.8814432989690721,0.8350515463917526
cat_551.jpg,1.9594871997833252,4.9079437255859375,0.9764705882352941,0.8911764705882353,0.9264705882352942
cat_56.jpg,1.7909436225891113,18.287908792495728,1.0,0.9089026915113871,0.9026915113871635
cat_564.jpg,2.1097893714904785,1.8522875308990479,0.9629629629629629,0.9074074074074074,0.9074074074074074
cat_574.jpg,1.9096176624298096,7.111170768737793,0.9919354838709677,0.8064516129032258,0.8266129032258065
cat_575.jpg,1.9106976985931396,2.6743621826171875,0.9593908629441624,0.9086294416243654,0.6903553299492385
cat_583.jpg,1.9311726093292236,1.8080353736877441,0.9555555555555556,0.7777777777777778,0.9
cat_585.jpg,1.4805400371551514,2.4996602535247803,1.0,0.803921568627451,0.9411764705882353
cat_586.jpg,1.4695560932159424,3.325368881225586,0.9957081545064378,0.9699570815450643,0.9785407725321889
cat_587.jpg,1.4445083141326904,3.861182928085327,1.0,0.9056603773584906,0.8679245283018868
cat_595.jpg,2.705329656600952,24.77884578704834,1.0,0.9310344827586207,0.5613793103448276
cat_60.jpg,2.007972240447998,2.939124584197998,0.9949238578680203,0.8883248730964467,0.8426395939086294
cat_88.jpg,2.676179885864258,1.5379343032836914,0.9939759036144579,0.9036144578313253,0.6445783132530121
cat_94.jpg,1.4324355125427246,6.441818475723267,0.9665271966527197,0.895397489539749,0.9414225941422594
cat_96.jpg,2.0175981521606445,5.42622184753418,1.0,0.8252032520325203,0.8048780487804879
